intent,question,answer,filename
app_answers_detail_a_id_1341,What is the abbreviation of my degree (post-nominals) that I can put after my name?,"The abbreviation of your degree, known as post-nominals, is the official abbreviated letters of your degree. They are placed at the end of your name to indicate your education qualifications. Post-nominals can be used on items such as business cards and resumes. For example: Jane Smith, BA-BBus To find your official degree abbreviation, check out the Course post nominals page. I have changed gender. Can I get a new testamur (degree certificate) with my new name on it?",app_answers_detail_a_id_1341.html
app_answers_detail_a_id_1213,Have questions about enrolling in your first year units?,"Walk-in enrolment support Need help? Our Student Service teams are available every day for walk-in, face-to-face support at some of our libraries and student centres. We will also have additional staff available in the lead up to the first semester. Check out our walk-in support below: Time: 9am - 4pm Location: Morris Miller Library (In the foyer) No registration is required. Time: 9am - 4pm Location: Inveresk Library (In the foyer) Online enrolment support webinars Need help enrolling in your course units? Join one of our webinars designed to walk you through everything you need to know about enrolling to ensure you kick-start your studies right. You'll learn: How to access and navigate the eStudent system Step by step guidance on the enrolment in unit process Answers to common questions about enrolment Live troubleshooting for any enrolment issues Date: Tuesday 8 July Time: 5: 30pm - 6: 30pm Need help? Contact our enrolment team: Email us at course. info@utas. edu. au Call 13 8827 (13 UTAS) / +61 3 6226 6200 between 9am and 5pm, Monday to Friday. Other useful enrolment resources: Check out the Enrolment page in your Student Portal I can't enrol, what do I do?",app_answers_detail_a_id_1213.html
app_answers_detail_a_id_1039,What are certified documents?,"You may be required to provide the University with certified copies of important documents, such as academic transcripts, certificates, citizenship or other ID documents. A certified copy is one that has been verified by an authorised person as being 'true' copy of an original document. There are many people who can certify documents. Visit the following pages: Justices of the Peace and Commissioners for Declarations Professions and employment groups for Commissioners for Declarations If you need a certified copy of an original document, bring your original documents to a UConnect location and staff can organise this for you. Notes on certified documents for international students If you applied via a University of Tasmania registered agent, your agent can certify your documents and send them to us. A Notary Public or Justice of the Peace; An Australian embassy, high commission or consulate; or A person or agency recognised by law in the country in which you live. If your documents are not in English, the following are required: A certified original language document; and A certified English language translation of the original document. As an international student, what documentation should I bring with me?",app_answers_detail_a_id_1039.html
app_answers_detail_a_id_2547,What is a major?,"A major is an area of focus in your degree. During your studies, you'll choose an area that interests you, and then study a group of units related to that area. For example, you might study a Bachelor of Arts majoring in Media and Communication. You would then study eight Media and Communications units, each worth 12. 5 credit points. You'll find more information about available majors on your course page. How many units are in a major? Majors are usually worth 100 credit points, equivalent to eight units at 12. 5 credit points. All majors include: 25 credit points at the introductory level (Level 100) 25 credit points at the intermediate level (Level 200) 50 credit points at the advanced level (Level 300) In some courses, you can complete a second major in your elective space. Find out more about elective units. How do I choose a major? When you're thinking about which major to choose, consider the following: If you're not sure what you want to do, don't worry. Find your course information in the Course and Unit Handbook, and see what options are available for your course. You can also contact our friendly UConnect staff, or make an appointment with a Student Adviser if you need help planning your studies. If you're still having trouble deciding, try picking two or three areas and taking the first-year units in each. This will give you more options at the end of your first year. Instead of majors, some courses are made up entirely of core units. These are units that need to be completed during your studies. Other courses refer to areas of study as specialisations rather than majors. It is possible to change your major, however it depends on whether your course allows for changes of major or specialisation, how far you are through your course, and the potential impact on the time it would take for you to complete your course. To discuss your options, contact UConnect to get in touch with your Student Advisers. If you are starting your course, you may be able to plan for and take a second major via your 'Discipline Electives' or your 'Electives'. From 2023, many bachelor's degrees students will be able to add the sustainability major to the study plan. You can do this in eStudent. Our double degrees allow you to deepen your knowledge and expertise within two separate study areas. You’ll complete two degrees in a shorter time than studying them both separately. If you’re studying a double degree, you’ll complete the major requirements for both courses. Learn more about our double degrees.",app_answers_detail_a_id_2547.html
app_answers_detail_a_id_1429,Where can I return books to the Library?,"During open hours: Return books via the chute that is provided near the staffed area in each library. You can return items to any of our libraries if that is more convenient (this does not include RESERVE items). Items can also be returned at Inveresk (return chute located inside the School of Architecture foyer) or at TasTAFE Devonport Library. You can return items to any of our libraries if that is more convenient (this does not include RESERVE items). Items can also be returned at Inveresk (return chute located inside the School of Architecture foyer) or at TasTAFE Devonport Library. After hours: After hours return chutes are available in all libraries. However, the return chutes in the Carington Smith, Clinical, and Cradle Coast Libraries are accessible ONLY when the buildings are open. If you return an item (other than a RESERVE item) via the return chute after the library is closed or unstaffed, it will be backdated to when the library was last open. After hours return chutes are available in all libraries. However, the return chutes in the Carington Smith, Clinical, and Cradle Coast Libraries are accessible ONLY when the buildings are open. If you return an item (other than a RESERVE item) via the return chute after the library is closed or unstaffed, it will be backdated to when the library was last open. Returning books as a distance student: Post the books back to us, using the return address label enclosed with the original parcel. Where are the libraries and when are they open?",app_answers_detail_a_id_1429.html
app_answers_detail_a_id_1513,What do I do if I start late?,"Attending your orientation is the best place to start however if you are unable to attend because you are arriving late, here are some things you can do. UniStart Get started at university by exploring what you need to know as a new student and introducing you to the support available to help you succeed at university. It will also contain recordings of online Orientation sessions if you miss them live. UniStart also introduces you to: Key processes, systems and resources Essential support services Connections with your College and course We encourage you to explore this while you're preparing for your first study period",app_answers_detail_a_id_1513.html
app_answers_detail_a_id_1261,What is a Study Plan?,"Your study plan is a record of the units that you need to meet your course requirements and graduate. As you progress through your course, it will show the units you have completed, those you are currently studying, those you are currently enrolled in, and any you have received credit for. Your study plan is created for you when you accept your offer and you interact with it online through eStudent. For information about your study plan, find your course information in the Course and Unit Handbook by searching your course name or course code, and download your course planner to see which units to enrol in. Your eStudent study plan will identify units as: Planned: The unit is required for your course, but has not yet been enrolled, or completed. This can include electives or units you have added to your study plan but not yet enrolled in. Enrolled: You are either currently studying the unit or have committed to it for a future study period. Units you have completed will be listed as 'enrolled' if results haven't yet been released. Passed: You have completed the unit successfully. Credit / Exempt: You have received credit for this unit based on previous study. Advanced Standing: You have received credit based on previous study that counts towards your course as a specified number of credit points (e. g 25 credit points of advanced standing). If you have questions about your study plan, or need assistance mapping out your course of study, contact UConnect.",app_answers_detail_a_id_1261.html
app_answers_detail_a_id_1141,How do I submit an assessment to Turnitin?,"You can upload your assessment to Turnitin when you are submitting it in MyLO. You can also upload a draft, so you can edit your assessment before final submission, by following the below steps: Log into MyLO Go to the 'Discover Course Catalog' (you can also find this in the 'My Units' section) Search for 'Turnitin and Academic Writing Unit' Click enrol (or it may say 'open course') Once you are in the module - go to 'Assignments' in the header menu. From here you select 'Turnitin Comparison Upload Service' Scroll to the bottom of the page and select 'Add a File' to upload your assessment, then click 'Submit'.",app_answers_detail_a_id_1141.html
app_answers_detail_a_id_1114,International student support services,"International Student Advisers are available to help with issues you experience at the University of Tasmania including adjusting to life in Australia, problems affecting your studies, or navigating the University's systems and services. Make an appointment online or contact by email: ISA@utas. edu. au I need to apply for a new student visa so I can finish my course in Australia. When do I apply and how?",app_answers_detail_a_id_1114.html
app_answers_detail_a_id_2602,Does the University of Tasmania offer Airport Pickups?,"Campus Shuttle Services While we don't offer airport pickups, we do have campus shuttle services. In the South, the UniHopper bus service operates throughout the day, connecting Hobart City locations, the Sandy Bay campus, and accommodation sites. In the North, the Intercampus Bus provides free transport for students and staff between the Newnham campus, Inveresk campus, and the city. Timetables for these services can be found on our Getting Around page.",app_answers_detail_a_id_2602.html
app_answers_detail_a_id_1232,I am in Australia on a student visa. Can I study my units online?,I need to apply for a new student visa so I can finish my course in Australia. When do I apply and how? Am I a Domestic or International Student?,app_answers_detail_a_id_1232.html
app_answers_detail_a_id_1899,What is Orientation?,"Orientation marks the beginning of your university studies and for most courses it is held the week before semester classes start. The program is designed to familiarise you with your course, university life, and the services and facilities available on each campus and online. It will provide you with essential information for the start of semester as well as being a great way to meet and socialise with other students and staff. The Orientation program offers both online and in-person events at your campus. You will need to register to attend all Orientation events. We strongly recommend that all new students attend orientation. The number of sessions you will need to attend depends on the course you are enrolled in and whether you are an international or domestic student. Please refer to your letter of offer for the details of your course. For more Orientation information and to view the full schedule, visit the Guide to starting Uni in the Student Portal. UniStart is a free self-paced MyLO unit that we encourage all new students to complete. UniStart can help you get started at university by exploring what you need to know as a new student and introducing you to the support available to help you succeed at university.",app_answers_detail_a_id_1899.html
app_answers_detail_a_id_1060,What is my Student ID number?,"Your Student ID number is a 6 digit number unique to you, generated when you are offered a place in a course. If you studied at University of Tasmania before, you will retain your original number. Your offer letter On your Student ID card In your Student Portal On the 'My Details' tab in eStudent I have received my offer to study, what do I do next?",app_answers_detail_a_id_1060.html
app_answers_detail_a_id_1818,"I am studying at another University, how do I transfer to the University of Tasmania?","To transfer to the University of Tasmania, you must first apply via our domestic applications portal or our international applications portal. You may be eligible for credit if you are applying into a course that covers similar content. Find out more about how to apply for course credit (also known as recognition of prior learning). If you would like advice on unit credit exemptions or course options before you apply, please contact us at course. info@utas. edu. au or call 13 8827 (13 UTAS) / +61 3 6226 6200. International Students International students applying to transfer to the University from another Australian education provider may need to provide additional documentation with their application to confirm their eligibility to transfer. More information about applying to transfer to the University of Tasmania can be found in our International Student Transfer Request Procedure. I’m an international student. How do I apply to transfer to another Australian education provider? I am waiting on the outcome of my credit application. Do I still need to enrol?",app_answers_detail_a_id_1818.html
app_answers_detail_a_id_1396,Where are the libraries and when are they open?,"Find maps, opening hours and contact details on the Libraries page. For more information, see the Access & Borrow page. Where can I return books to the Library?",app_answers_detail_a_id_1396.html
app_answers_detail_a_id_2385,What is QLess?,Click here for Sandy Bay Click here for Newnham Click here for Hobart City Hub FAQs – COVID-19,app_answers_detail_a_id_2385.html
app_answers_detail_a_id_1682,When are my Fees due?,For Semester 1 2025 the payment due date is 11 March 2025 For Semester 2 2025 the payment due date is 5 August 2025 I paid my SSAF / completed SA-HELP form but I still have a sanction or outstanding fees on my invoice. Why? I made a payment to the University: why can’t I see it on eStudent?,app_answers_detail_a_id_1682.html
app_answers_detail_a_id_1228,"How do I find summer, winter and spring units?","Search for units by study period through the Course and Unit Handbook unit search (click on 'search all units' on the unit search menu to the left). Filter by the study period you're interested in and by other criteria like campus location. Tip: If using the Course and Unit Handbook, check you are looking at the correct year's edition for the study period you are interested in. Enrol in these units through eStudent in the same way as any other units. The number of units you can enrol in these study periods depends on your degree, the study period type (intensive versus extended), and length. Contact UConnect if you need help with your study plan.",app_answers_detail_a_id_1228.html
app_answers_detail_a_id_1582,What assistance can I get if I have a disability or health condition (including mental health)?,"If you have a disability or health condition (including a mental health) that is impacting your study, you can speak with an Accessibility Adviser to find out about strategies and support appropriate to your situation. Accessibility Advisers can: Provide you with information about all stages of your University journey relating to your disability, from application to graduation. Discuss with you and evaluate the possible impact of your disability and / or health condition on your participation in your study. Provide information about adjustments about services to reduce the impact of the disability on your study. Assist you to apply for services and and reasonable assessment adjustments through a College approved Learning Access Plan. Auslan (Australian Sign Language) interpreters Loan of augmentive hearing devices including FM transmitter / receivers & electronic stethoscopes. Access to on-campus computers with assistive software (some specific software is available on your own devices). For more information about assistive software visit the IT Support website. Further information about Restricted Mobility Parking Permits please contact Accessibility. Services@utas. edu. au For more information on the assistance available including Learning Access Plans, please visit Accessibility Services page in your Student Portal.",app_answers_detail_a_id_1582.html
app_answers_detail_a_id_1041,How do I make changes to my course application?,"Manage your application by logging in to our Applications Portal. Go to the 'Course preferences' tab. To add a new course preference, select 'Search for courses'. To delete a course preference, select the red X. Select the 'move up' or 'move down' options to change the order of your preferences. Click the 'Save changes' button to confirm your new preferences. All course preferences you list in your application will be considered, however, you should place them in your preferred order, with your most preferred course as the highest. Preference ordering is important to ensure you have the best chance of being considered for the course you would most like to study. To change your email address or other details: Change your email address or other details in the Applications Portal under the 'Personal Details' tab. If you have made a spelling mistake in your email address, please contact us by calling 1300 363 864. Please contact us if you need help or advice. I have received my offer to study, what do I do next?",app_answers_detail_a_id_1041.html
app_answers_detail_a_id_1846,I am a NSW student - how do I get concession for transport fares?,"You are enrolled as a full time student in a course located at a University of Tasmania campus in NSW. (minimum 37. 5 credit points per study period, including spring schools) You are an Australian citizen or permanent resident of Australia, and You reside in NSW. To apply for a NSW Tertiary Student Concession Card:",app_answers_detail_a_id_1846.html
app_answers_detail_a_id_1290,How do I find out how much HELP I owe?,No answer content found,app_answers_detail_a_id_1290.html
app_answers_detail_a_id_2017,"I rejected my offer, but now I want to study. What can I do?","If the offer that you have rejected is your first course preference, you can log back into the Applications portal and edit your response. You will be able to either accept or defer the rejected offer. If the rejected offer is not your first preference, you will need to contact the Admissions Office to accept or defer. Contact us at U. Connect@utas. edu. au or call on 13 8827 (13 UTAS) / +61 3 6226 6200. For more information, visit I have received my offer, what are my next steps? I have received my offer to study, what do I do next?",app_answers_detail_a_id_2017.html
app_answers_detail_a_id_1211,What is Student Success?,"Student Success is a peer outreach support service, funded through Higher Education Participation and Partnerships Program (HEPPP) and designed to help you succeed in your studies. The team are specially trained senior students who've been successful in their own studies and can help you learn about and access any University support services you might need. If you are new to the University, you may receive a call or a text message to check how you are settling in with your studies and answer any questions, especially if you are new to Australia or studying entirely by distance. You may also be contacted with advice and referral to help you get back on track if you have missed or failed assessments, or have not accessed MyLO for key first year units. You can't opt out of these calls, as they're crucial for improving your academic experience and ensuring your success at the uni. These calls help the university offer personalised assistance, address any concerns you may have, and give tailored guidance for your academic journey. Typically, calls from the Student Success team will stop at the end of your first semester, once you've had a chance to settle in.",app_answers_detail_a_id_1211.html
app_answers_detail_a_id_1240,"I can't enrol, what do I do?","Enrolment troubleshooting: Follow these enrolment steps Check anything you need to do in MyTasks in eStudent Watch the enrolment video Go through the eStudent Enrolment Guide​ Make sure you have completed any pre-requisites - click on the unit in the MyStudy tab in eStudent to check if the unit has any pre-requisites. Are you starting your degree? Make sure you have met any conditions on your letter of offer. Still having difficulty? Contact UConnect on 13 8827 (13 UTAS) / +61 3 6226 6200 or via the Online Contact Form. If you contact UConnect via the form or email, please include a screen shot or copy and paste any error message as this will help us identify the issue and assist you. I am waiting on the outcome of my credit application. Do I still need to enrol?",app_answers_detail_a_id_1240.html
app_answers_detail_a_id_1747,Information about exams for students from other Institutions,"We can run exams for students of other tertiary institutions (Australian or overseas), professional accreditation bodies, and training colleges throughout the year in Hobart, Launceston and Cradle Coast. Online exams. What do I need to know?",app_answers_detail_a_id_1747.html
app_answers_detail_a_id_1945,What spiritual or religious support is available?,"Spiritual and religious support available includes student societies, access to prayer rooms on campus and chaplain support. Student Societies To become involved in any of the spiritual or faith-based student societies, check out the TUSA clubs and societies list. Sandy Bay Newnham Inveresk Chaplain Support Our chaplains are experienced and qualified professionals who are authorised by their faith tradition and endorsed by our University to support your wellbeing. They assist all members of the community, irrespective of personal belief, philosophy, life view or faith. Chaplains welcome the opportunity for discussion of the broader questions of life, spirituality, or faith, as well as being available for pastoral care. Hobart Launceston +61 3 6324 9837 (day) / +61 429 983 030 (mobile) Room F99, Swanson Building, Newnham",app_answers_detail_a_id_1945.html
app_answers_detail_a_id_1501,How can I pay library invoices?,"Before paying your Library invoice, please find out the amount you need to pay by: Logging into your My Library or Contacting UConnect. Library invoices can be paid: Online via the ePayment Portal (under Library) or By phoning UConnect during business hours on 13 8827 (13 UTAS) / +61 3 6226 6200. Where are the libraries and when are they open? Where can I return books to the Library?",app_answers_detail_a_id_1501.html
app_answers_detail_a_id_2395,How do I find past exam papers?,"You can access exam papers in two ways: Through Reading Lists: search using keyword 'exam papers'. This collection of exam papers is limited to 2020 onwards. Search the Library catalogue using your unit code (e. g. LAW101) will return exam papers as well as other materials. Please note that not all units have exam papers, so please enquire with your lecturer should one not be listed. Online exams. What do I need to know?",app_answers_detail_a_id_2395.html
app_answers_detail_a_id_1791,Can the general public use the library?,You can access the UGuest wifi network. You can access some electronic resources via the library catalogue. Where are the libraries and when are they open? Where can I return books to the Library?,app_answers_detail_a_id_1791.html
app_answers_detail_a_id_1939,Where can I get help using the library?,"Library Essentials Online (LEO) is an accessible and interactive suite of online modules, available 24/7. It’s a great starting point for learning how to use the library. LEO provides an introduction to: Finding the Library and knowing how to use it Analysing your assignment question Choosing appropriate search tools and sources Strategic database searching Evaluating information sources Applying referencing styles Pick out the topic you need right now or work through all modules to support your academic development and improve your information and research skills. Where are the libraries and when are they open? Where can I return books to the Library?",app_answers_detail_a_id_1939.html
app_answers_detail_a_id_2411,After hours counselling and crisis services,"Life still happens after business hours! If you need to speak with a counsellor outside of office hours, you can call the University Crisis Line: 1300 511 709 (or text on 0488 884 168); Available between 5pm and 9am weekdays (24hrs, weekends and public holidays including Christmas Day and New Years). This service offers short term help to manage current problems that might be overwhelming your capacity to cope, impacting on your mental health or your sense of safety. It can also provide support and advice if you are concerned about someone else. The service is via phone and will link you to a qualified crisis support worker. Rather than providing longer term therapy or intervention, the service will assist with the immediate situation and provide appropriate referral if necessary. If you are currently engaging with the University Counselling Service, your call details can be passed along to your regular counsellor the next day. It is confidential, free and available when you need it outside of business hours and on public holidays. End of Year Hours: Crisis Support line will be open 24hrs a day from 5pm Tuesday 24 December 2024 to 9am Thursday 2 January 2025 The University Counselling Service will be closed between 23 December 2024 to 2 January 2025. The following community based support lines are also available 24/7: Lifeline 13 11 14 Beyondblue 1300 22 4636",app_answers_detail_a_id_2411.html
app_answers_detail_a_id_1865,What are elective units?,"If you have elective spaces on your study plan, you can use these spaces to enrol in units from another area, adding variety to your area of study. You can choose from any units across the university, so long as you meet any unit prerequisites, and the unit is listed as being available as an elective. Click on 'Search all units' to go to the unit search page, Narrow your search with parameters such as unit level, location, and study period ('Unit availability'), and Tick 'Only show units available as electives'. Select 'Manage My Course' under the My Study tab, Select 'Choose your discipline electives', and Search for a unit by title or code or select from the list.",app_answers_detail_a_id_1865.html
app_answers_detail_a_id_1153,EndNote. What do I need to know?,"EndNote is a free software used to manage your references and format your bibliography. You can download EndNote from our EndNote Library Guide or signup for an EndNote Online account (especially if you will be using it across multiple devices) Here you will also find: User guides FAQs Help resources including tutorials, links to the EndNote website and user forum Update information 1. From the original document's EndNote toolbar, select 'Convert to Unformatted Citations' 2. Copy and paste the text into a new document 3. Check that the new document has the correct output style in the EndNote toolbar 4. Select 'Update Citations and Bibliography' Where can I find information on and help with referencing? Where can I get help using the library? Where are the libraries and when are they open?",app_answers_detail_a_id_1153.html
app_answers_detail_a_id_1980,Does the University offer a personal counselling service?,"Counselling for Students Yes, the University offers free and confidential professional counselling to students. Our counselling staff are experienced mental health professionals who are here to help support you during your time at University and offer strategies and advice to help you feel your best. To make an appointment: Book online via the Student Portal, Call 1800 817 675, or Book in-person at the UConnect location closest to you. Find out about our after-hours counselling service. After hours counselling and crisis services",app_answers_detail_a_id_1980.html
app_answers_detail_a_id_1380,Can students from other universities access and borrow from the University of Tasmania Library?,"Library Borrower Memberships are available, free of charge, to current staff and students from universities who participate in the following reciprocal borrowing program: University Libraries in Australia and New Zealand - ULANZ University Libraries in Australia and New Zealand - ULANZ Students of universities not participating in ULANZ and Tasmanian members of the University of the Third Age (U3A), are welcome to join as a member of the General Public. Find more, including access and borrowing privileges, fees, and the application form on the Join the Library page. Where are the libraries and when are they open? Where can I return books to the Library?",app_answers_detail_a_id_1380.html
app_answers_detail_a_id_1529,How can I check my enrolment?,"To check which units you are enrolled in: Log into eStudent, then Select the 'MyStudy' tab, which will give you an overview of all the units (enrolled, passed, unscheduled) on your study plan. If you have more than one course listed, first click 'Manage my course'. If you need a letter confirming your current enrolment (for Centrelink or for an employer), please visit How can I get an Enrolment Confirmation letter (for Centrelink etc)? I can't enrol, what do I do? I am waiting on the outcome of my credit application. Do I still need to enrol?",app_answers_detail_a_id_1529.html
app_answers_detail_a_id_1897,Where can I get help with computer and online training?,"We have a range of resources to help build up your computing skills. When you start university, it's generally expected that you are able to use basic software (such as Microsoft Word), send emails and navigate to online materials. Here are some supports that can help to improve your computer skills: Face-to-face courses The University Preparation Program (UPP) is a free academic skills-based course to help you feel comfortable with both on-campus and online learning. Online tutorials Office 365 (Word, Excel etc) Training Centre - explore training resources for some of the common software you'll use at university. Word: Creating a Document (find for more: Word help topics ) Getting started in MyLO This online guide will help you become familiar with MyLO, the Learning Management System used at our university to access your unit information. Service Desk The Service Desk can help you sort out any issues with University computing systems - passwords, MyLO, wireless access, etc.",app_answers_detail_a_id_1897.html
app_answers_detail_a_id_1950,How do I contact my unit coordinator?,"Your Unit Coordinator's contact details are normally listed in your unit outline in MyLO and in the Course and Unit Handbook. This is the staff member in charge of your unit and is typically responsible for planning the unit, setting the assessment tasks, producing the unit outline and coordinating the teaching staff for the unit. In smaller units, the Unit Coordinator may also be your lecturer and/or your tutor.",app_answers_detail_a_id_1950.html
app_answers_detail_a_id_2144,"As an international student, how do I access my money and how much should I bring?","On arrival in Australia, you may wish to have some Australian currency in case you need to make small purchases. It is recommended that you arrive with approximately AUD$300 - AUD$500 in cash, especially if you arrive over the weekend when banks are closed. You should avoid carrying larger amounts of money. You may be able to pay for many things using your bank account from your home country. However, it's important to be aware that there could be additional transaction fees and delays. You can set up your bank account with most banks once you have arrived in Australia. Visit your chosen bank’s website to find out more about the specific documents required to open an account. As an international student, what documentation should I bring with me?",app_answers_detail_a_id_2144.html
app_answers_detail_a_id_1244,What is a unit code?,The unit code is the three letter and three number identifier assigned to each unit. eg The unit code for Introduction to Management is BMA101. eg The unit code for Introduction to Management is BMA101. Your timetable will list your units by code; and Unit codes may be used in place of the full unit titles in communications with you. Your timetable will list your units by code; and Unit codes may be used in place of the full unit titles in communications with you.,app_answers_detail_a_id_1244.html
app_answers_detail_a_id_2059,Can I decline an offer that I have already accepted?,"You do not need to decline an accepted offer if you no longer wish to study. Provided that you have not yet enrolled in any units, your offer and acceptance will lapse on the relevant census date and no fees will be charged. However, if you want to be considered for other courses, please respond to the offer and reorder your preferences in the applications portal. If you have already enrolled in units and want to cancel your enrolment, you will first need to withdraw from those units. Find out more about how to withdraw. I have received my offer to study, what do I do next?",app_answers_detail_a_id_2059.html
app_answers_detail_a_id_2592,How do I apply to go on exchange?,Semester 1 - opens 30 May and closes on 30 July Semester 2 - opens 30 October and closes on 28 February,app_answers_detail_a_id_2592.html
app_answers_detail_a_id_1729,What do I do if my Confirmation of Enrolment (CoE) is about to expire but I haven’t finished my degree?,"You can apply to extend your Confirmation of Enrolment (CoE) using the Confirmation of Enrolment Extension form. Complete sections 1 - 4 of the form and email it to U. Connect@utas. edu. au along with supporting documentation and a statement explaining why you need to extend your CoE. We will work out your new course end date, and if approved, you will be sent your new CoE via email. You can then use the Department of Home Affairs Document Checklist Tool to find out which other documents need to be attached to your application for a new student visa. I can't enrol, what do I do?",app_answers_detail_a_id_1729.html
app_answers_detail_a_id_1844,How do I know what level my unit is?,You can tell by the numbers in the unit code. The first number refers to the level of the unit and generally corresponds to the year you'll take it in if you are studying full time. For example: BMA 1 01 is an introductory unit; BMA 2 07 is an intermediate unit; and BMA 3 11 is an advanced level unit.,app_answers_detail_a_id_1844.html
app_answers_detail_a_id_1610,When will I be able to register for classes?,"Before each study period MyTimetable is opened up for you to be able to choose your preferred time and day. This unit timetable is predominately for classes held on-campus classes. For online classes you will be advised directly about the time and dates. A note about preferences: Where preferences are required, you'll need to pick at least two preferences starting with 1, 2, 3 etc. Where possible, you will be registered into your highest preference with the option to swap once the preferential period has finished. Please check your timetable regularly, and again immediately before classes start, as it may have changed.",app_answers_detail_a_id_1610.html
app_answers_detail_a_id_2399,How do I find my unit outline?,"Current students: Find the outlines for units you are currently enrolled in via MyLO. This information will be available at or shortly before the start of your study period. If your unit outlines are not available via MyLO, contact your unit coordinator (search for your unit using the unit search function). Former students (e. g. applying for credit with an other institution): The Course and Unit Handbook Archive includes summary information for courses and units from 1996 and onwards. If you need more detailed information, such as a full copy of the unit outline, please contact UConnect.",app_answers_detail_a_id_2399.html
app_answers_detail_a_id_2593,Where can I buy University merchandise?,Where are the libraries and when are they open? Where can I find my textbooks for my course?,app_answers_detail_a_id_2593.html
app_answers_detail_a_id_1560,Will changing to part time or taking a break from my study affect my scholarship?,"Changing to your study mode or location, or taking a break from your study, may impact your scholarship eligibility. However, this is considered on a case by case basis, as every scholarship has different terms and conditions. If you are considering changing your enrolment in any way, please let us know the proposed changes to your study and we will provide advice specific to your circumstances. Any changes are at the discretion of the scholarship selection committee and may require supporting documentation. If you are covered by the terms of a Fee-Waiver (HECS-Waiver) Scholarship, please contact UConnect.",app_answers_detail_a_id_1560.html
app_answers_detail_a_id_1539,Can I change my University accommodation preferences after I have submitted my application?,"Yes. To change accommodation preferences or other information in your application, send us an email including your name and student ID.",app_answers_detail_a_id_1539.html
app_answers_detail_a_id_1790,What do I do if I want to change my sponsor?,"YES - At the stage of accepting your offer, please provide a clear copy of your sponsorship letter or financial guarantee from your government. If you are funded by a family member and/or family member's business, this is not considered as sponsorship. If changing your sponsorship, you can upload the request and additional information to StudyLink or email International Admissions who will be able to advise you of any need for additional information. NO - I am already a student: As a current International student, if you wish to change your sponsor, you will need to submit a statement via the UConnect Contact Form (or by email to U. Connect@utas. edu. au ), formally notifying the change in sponsorship and your new sponsor will also need to provide the University with a Financial Guarantee: This is an official letter from your sponsor stating that they will cover your tuition costs (and SSAF if applicable) while you study at the University of Tasmania. This Financial Guarantee should include the following: Your Sponsor or organisation's name and contact details Your name and details Your course name, major and / or specialisation and that you are undertaking it at the University of Tasmania. The details of your sponsorship, including: The start and end dates Tuition and other fees to be covered and Overseas student health cover (single or family) Name, position and address of the sponsor's contact person (an appropriately authorised representative of your sponsor) This letter must be signed and dated by your sponsor's representative. Important: While you may be under the terms of a sponsorship, if your sponsor defaults or is unable to make payment for your fees, you, as the student, will become liable for any outstanding and future fees associated with your study. I am receiving a scholarship which covers my tuition fees. Do I need to pay the SSAF?",app_answers_detail_a_id_1790.html
app_answers_detail_a_id_1180,Do I need a computer and internet access to study?,"To access our online resources, you will need the use of a computer and an internet connection. If you are studying by distance you need these resources to complete your course requirements If you are studying on campus, some units may require online participation in discussion forums, webinars and to complete assessment tasks. If you are studying by distance you need these resources to complete your course requirements If you are studying on campus, some units may require online participation in discussion forums, webinars and to complete assessment tasks. Check your device is suitable for the online learning space, MyLO, by visiting the Student Support page and clicking on the link for ""running a system check"". If you do not have personal access to a computer or the internet, there are resources you can access on our campuses, including computerlabs, wifi or borrowing a laptop. If you are not able to come to campus, you should explore options in your local area such as public libraries and online access centres. Where are the computer labs? Where can I get help with computer and online training?",app_answers_detail_a_id_1180.html
app_answers_detail_a_id_1606,How can I get a job while I study?,"The best place to start looking is on CareerConnect, our online jobs portal. There you'll find a range of paid work and volunteering opportunities, including student jobs on campus as well as roles advertised by external employers. You'll also be able to access resources and assistance in applying for jobs. Other useful places to look include the job ad sites Australian JobSearch, Seek, and CareerOne, and volunteering site Volunteering Tasmania, but many jobs are not advertised - be proactive and approach employers directly as well. When finding a job, make sure it doesn't impact your studies or clash with your class times. If you are an international student, it's important also to adhere to the conditions of your student visa.",app_answers_detail_a_id_1606.html
